50896,Ryan,81,90,71,97
50897,Brenda,62,69,99,95
50898,Chad,95,92,89,64
50899,Natasha,64,62,51,85
50900,Pamela,96,67,88,82
50901,Cynthia,40,58,57,68
50902,Robert,87,80,84,65
50903,Kevin,74,95,82,61
50904,Eileen,51,56,64,85
50905,Robert,57,74,98,93
50906,Alicia,84,54,52,52
50907,Jessica,84,83,71,98
50908,Ruben,100,84,73,96
50909,Megan,90,91,88,95
50910,Jennifer,97,77,66,93
50911,Carl,77,93,69,75
50912,Valerie,82,61,79,84
50913,Laura,89,68,83,88
50914,Heidi,43,83,58,89
50915,Regina,86,85,66,94
50916,Lee,92,74,95,97
50917,Noah,71,70,60,84
50918,Dorothy,92,81,71,97
50919,Michael,77,92,65,62
50920,Matthew,90,62,87,63
50921,John,91,85,98,96
50922,Shelly,88,72,96,97
50923,Ann,98,73,85,78
50924,David,87,60,67,88
50925,Nicole,66,64,82,82
50926,Amanda,83,98,51,72
50927,Charles,40,94,90,68
50928,Teresa,43,90,78,63
50929,Luis,100,97,74,74
50930,Timothy,93,70,74,78
50931,Michael,98,86,82,72
50932,Rachel,90,95,73,81
50933,Thomas,90,77,86,91
50934,Tiffany,68,67,65,68
50935,Jessica,91,60,98,77
50936,Maurice,87,74,92,67
50937,William,91,90,88,92
50938,Harry,98,72,87,74
50939,Gary,85,74,79,82
50940,Maria,40,97,71,70
50941,Jason,76,75,76,67
50942,Patrick,89,76,84,93
50943,Alexandra,76,73,74,73
50944,Jennifer,91,61,100,88
50945,Daniel,55,58,96,88
50946,Catherine,93,88,76,73
50947,Amanda,84,68,60,86
50948,Emma,62,65,98,52
50949,Bradley,80,81,75,72
50950,Danielle,93,84,85,94
50951,Anna,92,82,63,61
50952,Megan,87,89,91,89
50953,Melissa,83,69,93,60
50954,Richard,95,75,87,67
50955,Victor,79,65,92,67
50956,Madison,87,68,84,92
50957,Connor,94,92,76,74
50958,Hunter,82,77,95,81
50959,Shannon,90,98,89,78
50960,Samantha,100,68,62,76
50961,Justin,98,85,75,66
50962,Hunter,80,84,94,63
50963,Shelia,89,91,96,100
50964,Laura,96,67,74,90
50965,Ashley,94,82,80,80
50966,Beth,64,65,97,96
50967,Ray,89,89,100,96
50968,Jennifer,97,78,99,88
50969,Daniel,91,97,87,93
50970,Andrew,96,98,99,65
50971,Scott,81,68,97,86
50972,Jennifer,87,89,61,66
50973,Suzanne,67,56,77,93
50974,Melissa,100,95,60,89
50975,Erik,88,74,60,60
50976,Pamela,86,64,100,76
50977,Amanda,85,87,90,88
50978,Gregory,93,95,80,88
50979,Annette,80,66,77,81
50980,Tamara,56,67,57,79
50981,John,87,62,84,96
50982,Justin,97,85,96,61
50983,Daniel,86,67,98,86
50984,Angelica,97,85,81,71
50985,Lance,91,94,97,97
50986,Katherine,86,64,96,84
50987,Corey,90,97,54,59
50988,Laura,95,87,87,84
50989,Arthur,90,100,76,76
50990,Victoria,66,68,87,70
50991,David,81,92,72,91
50992,Charles,85,99,86,69
50993,Oscar,94,90,95,85
50994,Sarah,81,71,83,63
50995,Eric,97,87,95,67
50996,Patrick,100,79,72,98
50997,Susan,54,64,72,80
50998,Brett,97,87,70,74
50999,Dennis,65,83,67,84
51000,Brandon,53,51,57,72
51001,Nicole,82,74,80,88
51002,Rachel,93,90,79,54
51003,Tyler,93,90,73,94
51004,Maureen,91,95,88,89
51005,Pamela,99,91,85,100
51006,Jeffery,87,63,81,85
51007,Austin,83,79,91,62
51008,Jacqueline,59,73,90,74
51009,Joanna,74,68,71,60
51010,Brian,81,98,71,92
51011,Dean,80,92,85,81
51012,Denise,89,66,72,77
51013,Brendan,65,78,82,65
51014,Jackson,94,61,60,77
51015,Craig,93,70,80,67
51016,Joseph,90,69,91,84
51017,Sarah,67,60,87,73
51018,Steven,81,91,73,72
51019,Robert,95,71,88,96
51020,Michael,67,50,93,86
51021,Walter,83,69,99,88
51022,Sarah,87,96,67,64
51023,Jacob,82,71,84,68
51024,Mary,97,87,65,90
51025,Jesse,88,67,77,89
51026,Jordan,91,94,81,61
51027,Latoya,77,60,83,65
51028,Jill,94,65,96,77
51029,Aaron,100,82,91,82
51030,April,96,75,79,72
51031,Theodore,75,64,76,65
51032,John,94,84,85,63
51033,Joseph,89,100,89,65
51034,Matthew,100,80,74,87
51035,Linda,94,97,61,67
51036,Samantha,78,78,100,87
51037,Michael,65,71,88,57
51038,Sarah,68,81,72,76
51039,Derrick,93,78,98,76
51040,Donna,100,64,95,83
51041,Natasha,85,99,64,78
51042,David,80,93,82,89
51043,Christopher,97,80,60,98
51044,Martin,85,90,100,84
51045,Katherine,87,76,87,98
51046,Harold,79,70,82,63
51047,Michael,87,86,73,88
51048,Nichole,72,88,62,60
51049,Wendy,89,99,93,99
51050,Chelsea,62,88,87,90
51051,Jeffrey,93,84,86,82
51052,Katelyn,75,97,97,83
51053,Anne,75,66,61,69
51054,Rebecca,88,93,92,70
51055,Ashley,86,95,95,72
51056,Lacey,86,98,97,75
51057,Angela,99,95,88,68
51058,Maria,95,85,76,96
51059,Rebecca,92,72,61,93
51060,Amanda,88,91,96,99
51061,Patrick,92,60,76,61
51062,Janet,70,70,75,83
51063,James,85,90,98,92
51064,Richard,79,78,69,80
51065,Donald,60,88,75,94
51066,Kenneth,63,86,89,87
51067,Kenneth,99,77,82,60
51068,Natasha,93,61,71,82
51069,David,63,72,92,82
51070,Melissa,81,86,84,78
51071,Cindy,60,61,66,82
51072,Nancy,68,50,68,53
51073,Matthew,89,97,65,75
51074,Grant,86,87,89,91
51075,David,71,96,83,76
51076,Sheryl,72,69,58,79
51077,Ross,74,67,90,69
51078,Robert,99,84,75,81
51079,Dean,99,78,74,95
51080,Jaime,88,71,82,98
51081,Regina,65,72,77,89
51082,Margaret,90,99,87,81
51083,Kyle,91,88,79,60
51084,Trevor,86,92,66,66
51085,Nathaniel,86,84,98,67
51086,Gabriela,92,91,85,94
51087,Debra,90,97,64,64
51088,Kimberly,98,69,61,62
51089,William,72,93,68,62
51090,Brandon,77,93,83,84
51091,John,75,52,84,70
51092,George,94,82,83,76
51093,Kenneth,75,88,71,62
51094,Jodi,91,91,66,97
51095,Jordan,75,64,100,63
51096,Tristan,93,79,86,72
51097,Sharon,86,81,80,85
51098,Steven,92,61,96,79
51099,Douglas,90,91,61,72
51100,Sabrina,92,78,96,91
51101,Corey,90,88,71,96
51102,Jennifer,78,92,77,100
51103,John,82,58,58,91
51104,Rachel,86,62,81,63
51105,Jose,83,63,93,94
51106,Michelle,69,85,70,79
51107,Thomas,83,81,96,96
51108,Charles,84,63,98,70
51109,Jonathan,89,71,77,88
51110,Diana,77,99,73,83
51111,Jonathan,94,88,98,64
51112,Nicole,93,64,81,74
51113,Rebecca,92,88,90,94
51114,Daniel,73,87,92,99
51115,Jillian,90,87,100,98
51116,Samantha,87,58,85,82
51117,Dylan,88,74,99,72
51118,Brittany,88,99,71,85
51119,Melissa,96,87,64,88
51120,Robin,89,96,85,91
51121,Veronica,58,77,69,83
51122,Daniel,95,98,97,94
51123,Mallory,76,69,86,72
51124,Stephen,87,89,91,76
51125,Andrew,60,65,86,66
51126,David,70,61,83,52
51127,Paul,90,86,99,94
51128,Brittany,75,96,61,73
51129,Emma,96,100,96,87
51130,Matthew,88,98,81,61
51131,Brett,99,60,87,94
51132,Lisa,86,99,64,88
51133,Stephanie,96,61,85,87
51134,Rebecca,87,99,70,81
51135,Andrew,89,90,96,97
51136,Julia,77,98,67,67
51137,Amber,57,71,51,59
51138,Nicole,88,93,91,92
51139,Sarah,56,75,78,82
51140,Laura,94,79,64,79
51141,Katherine,57,71,76,59
51142,Catherine,81,86,68,65
51143,Tammy,96,83,64,84
51144,Kathryn,97,66,76,80
51145,Michael,86,76,92,86
51146,Brian,94,74,95,82
51147,Maria,88,83,94,80
51148,Ronnie,84,74,74,67
51149,Daniel,85,82,88,62
51150,Brandon,78,89,95,71
51151,David,86,66,77,74
51152,Desiree,99,98,80,83
51153,Jessica,67,64,99,84
51154,Scott,84,94,60,83
51155,Cassandra,72,62,96,95
51156,Miguel,74,88,99,92
51157,Brittany,74,74,83,52
51158,Robert,91,92,64,69
51159,Jennifer,77,66,94,77
51160,Rebecca,87,90,91,60
51161,Jessica,60,70,61,63
51162,Jeremy,92,84,86,80
51163,Angel,71,89,63,50
51164,Rebecca,62,100,91,75
51165,Frank,100,85,81,91
51166,Thomas,94,65,100,77
51167,Crystal,98,80,66,94
51168,Nicholas,94,81,88,81
51169,Arthur,92,69,93,67
51170,Corey,50,87,93,84
51171,Angel,99,98,94,96
51172,Tina,70,68,89,60
51173,Rebecca,92,93,86,61
51174,Terry,82,70,86,66
51175,Tyler,83,73,82,62
51176,Derrick,84,85,64,74
51177,Mark,60,71,91,83
51178,Scott,67,60,99,60
51179,Melissa,96,92,93,91
51180,Nicole,97,63,61,77
51181,Brent,89,62,79,60
51182,Victor,68,95,62,65
51183,Kenneth,82,85,94,75
51184,Lisa,85,78,99,81
51185,Nancy,86,66,84,86
51186,Gabriel,87,86,89,94
51187,Andrea,98,81,58,78
51188,Jessica,91,94,75,86
51189,Hector,100,90,89,91
51190,Michelle,50,60,70,75
51191,Adam,75,92,70,62
51192,Kelly,86,62,81,63
51193,Anthony,80,66,67,72
51194,Randall,56,66,92,74
51195,Ryan,91,72,85,78
51196,Rick,94,65,90,79
51197,Frank,81,82,99,86
51198,Alan,94,82,91,94
51199,Lauren,99,89,93,87
51200,Katherine,88,83,62,88
51201,Ashley,79,74,68,82
51202,Charles,49,85,70,90
51203,Brooke,97,99,67,87
51204,Ronald,96,70,82,71
51205,Emma,89,71,75,65
51206,Nancy,94,90,77,65
51207,Sean,62,73,95,68
51208,Heather,68,94,92,77
51209,Kimberly,58,66,99,98
51210,Tracy,92,77,75,84
51211,Brenda,90,78,86,83
51212,Sarah,84,67,89,96
51213,Jennifer,81,85,50,53
51214,Allison,87,89,94,82
51215,Jessica,88,75,83,74
51216,Carol,76,83,100,96
51217,George,60,66,65,90
51218,Michelle,85,64,98,68
51219,Linda,73,88,57,93
51220,Larry,99,81,80,89
51221,Charles,95,57,77,81
51222,Matthew,92,90,92,78
51223,Ronald,100,94,76,60
51224,Kimberly,89,67,98,94
51225,Jill,94,66,68,94
51226,David,89,64,78,85
51227,Brittany,74,79,82,51
51228,Holly,95,82,70,81
51229,Justin,93,74,98,100
51230,Joan,94,91,98,94
51231,Loretta,85,80,84,96
51232,Toni,94,98,74,94
51233,Jaime,95,88,85,66
51234,Jacqueline,97,82,100,69
51235,Brian,100,83,67,77
51236,John,99,65,97,89
51237,Heather,97,67,79,76
51238,Dawn,53,98,66,80
51239,Christie,99,85,98,91
51240,Traci,99,89,88,94
51241,Robert,79,83,78,89
51242,Christopher,94,95,75,73
51243,Phillip,97,73,92,64
51244,Matthew,87,70,65,64
51245,Jesse,82,82,87,92
51246,Donna,94,98,96,88
51247,Timothy,99,85,97,72
51248,Amy,68,83,74,87
51249,Susan,67,82,81,83
51250,David,92,65,81,79
51251,Terri,69,77,82,93
51252,Eric,92,98,61,99
51253,Betty,90,64,90,75
51254,Albert,91,92,73,97
51255,Katrina,65,67,91,81
51256,Samantha,98,80,70,60
51257,Kathleen,70,89,78,87
51258,Melissa,97,97,90,69
51259,Mark,80,71,89,81
51260,Derek,70,75,79,77
51261,Ryan,96,79,92,85
51262,Charles,99,62,65,67
51263,Amanda,76,72,97,65
51264,Emily,86,68,98,87
51265,John,98,100,100,81
51266,Kevin,88,74,88,92
51267,Joseph,89,65,71,96
51268,Jessica,88,100,89,87
51269,Shannon,78,73,89,86
51270,Kenneth,87,85,96,98
51271,Margaret,90,76,64,88
51272,Ryan,88,67,90,89
51273,Sharon,99,72,90,83
51274,Shawn,41,99,84,63
51275,Stephanie,98,90,70,97
51276,Hayley,91,66,91,62
51277,Rachel,68,72,92,51
51278,Danielle,79,100,79,60
51279,Autumn,77,66,61,98
51280,Jennifer,89,100,90,81
51281,Sean,94,69,80,66
51282,Ryan,80,85,85,60
51283,Robert,79,88,97,94
51284,Stephanie,92,65,88,78
51285,Kristen,85,62,92,89
51286,Jaime,75,83,66,70
51287,Marcus,88,65,75,73
51288,Lucas,93,89,88,86
51289,Aaron,86,93,91,64
51290,Todd,62,91,92,61
51291,Denise,82,74,80,60
51292,Susan,83,94,77,97
51293,Tyler,98,75,62,64
51294,Rebecca,84,74,90,99
51295,Alexandria,91,75,82,68
51296,Danny,83,81,96,62
51297,Amanda,83,63,84,82
51298,Scott,90,72,62,84
51299,Jesus,81,92,97,73
51300,April,89,67,87,61
51301,Christopher,97,65,96,92
51302,Mario,97,88,88,79
51303,Cody,100,89,98,81
51304,Candace,98,63,82,61
51305,Robert,97,98,83,87
51306,Erica,78,80,73,91
51307,Elizabeth,100,92,67,89
51308,Jennifer,92,77,89,97
51309,David,81,95,84,85
51310,Lori,98,67,74,94
51311,Martin,62,74,98,97
51312,Stacy,95,88,85,86
51313,Timothy,87,90,80,88
51314,Susan,85,85,67,91
51315,Nicole,96,72,66,80
51316,Courtney,83,63,66,67
51317,Gregory,89,92,88,99
51318,Dakota,90,73,98,72
51319,Robin,99,72,74,88
51320,Edward,62,67,96,67
51321,Julie,42,79,79,59
51322,Maureen,46,52,87,80
51323,Jeffrey,92,63,100,97
51324,Christina,94,89,96,98
51325,Samuel,89,99,89,71
51326,Carlos,90,100,98,95
51327,Roberto,69,81,83,68
51328,Jennifer,40,51,67,63
51329,Anthony,42,92,60,54
51330,Aimee,82,91,69,61
51331,Angela,82,93,67,79
51332,John,76,80,93,74
51333,Julie,80,62,66,88
51334,Bryan,87,90,92,62
51335,Katie,91,98,60,88
51336,Kathleen,100,94,94,87
51337,Carolyn,56,60,88,96
51338,Derrick,84,86,96,95
51339,Calvin,86,86,64,61
51340,Margaret,79,67,72,50
51341,Heather,99,78,61,64
51342,Kimberly,95,79,95,62
51343,Gina,65,67,90,99
51344,Jeremy,85,90,61,94
51345,Patricia,99,82,81,98
51346,Connie,88,62,65,98
51347,Pamela,100,87,88,100
51348,Rachel,62,63,94,74
51349,Sean,84,75,61,87
51350,Natalie,60,61,71,60
51351,Kevin,96,76,74,92
51352,Beth,58,81,100,97
51353,Kathryn,90,67,73,82
51354,Aaron,75,80,65,80
51355,Angela,76,82,74,79
51356,Lauren,81,100,64,61
51357,Alyssa,73,98,72,100
51358,Lisa,60,64,84,64
51359,Nicole,89,100,72,73
51360,William,91,98,93,93
51361,Christopher,85,72,80,85
51362,David,81,84,69,99
51363,Stephanie,67,63,65,95
51364,Joseph,86,71,86,93
51365,Christina,94,85,78,66
51366,Thomas,83,96,72,81
51367,Jorge,98,77,91,88
51368,Jasmin,46,63,60,61
51369,Vincent,95,92,73,94
51370,Richard,88,68,81,68
51371,Jesse,90,73,78,72
51372,James,100,60,87,60
51373,Charles,76,76,92,86
51374,Jeremiah,73,73,81,78
51375,Debra,96,95,67,88
51376,Eric,85,87,99,65
51377,John,91,93,62,63
51378,Hector,61,85,92,62
51379,Andres,79,69,78,78
51380,Shelley,99,75,79,87
51381,Robin,81,64,81,92
51382,Julie,91,87,71,98
51383,Cynthia,91,84,95,97
51384,Thomas,100,79,77,61
51385,Patricia,60,69,80,87
51386,Bryan,90,95,68,75
51387,Steven,94,88,78,99
51388,Deborah,90,79,64,93
51389,Laura,78,89,83,80
51390,Bradley,40,73,88,95
51391,Angela,97,84,70,90
51392,Samuel,84,98,71,62
51393,Catherine,64,66,56,59
51394,Joseph,89,88,86,77
51395,Bradley,99,93,98,74
51396,Tony,85,96,98,85
51397,Drew,89,78,89,91
51398,Gwendolyn,97,92,64,93
51399,Nathan,86,100,86,96
51400,Krista,72,86,69,81
51401,Jeremy,63,78,97,67
51402,Nicholas,99,78,92,65
51403,Jennifer,81,85,64,61
51404,Connor,72,80,84,91
51405,Christine,94,98,65,98
51406,Rebecca,58,71,73,65
51407,Kyle,61,86,78,80
51408,Stacy,89,76,100,100
51409,Taylor,96,58,65,62
51410,Julie,96,73,80,99
51411,John,60,88,75,86
51412,William,93,65,81,94
51413,Joseph,93,63,69,97
51414,Christina,58,65,72,98
51415,Laura,73,85,84,88
51416,Kevin,93,51,58,70
51417,Kayla,92,66,77,96
51418,Jason,99,99,69,92
51419,Mary,99,96,99,91
51420,Suzanne,73,70,80,74
51421,Misty,87,91,92,66
51422,Paul,86,78,81,87
51423,Jordan,89,93,71,84
51424,Roger,96,64,85,86
51425,Patricia,90,73,71,68
51426,Amanda,98,65,66,87
51427,Michael,85,87,85,69
51428,Melissa,85,96,100,75
51429,Kathryn,89,94,92,98
51430,Javier,93,97,93,66
51431,Angela,96,91,95,88
51432,Christine,84,64,98,100
51433,Calvin,76,97,99,83
51434,Jennifer,80,78,71,69
51435,Jennifer,63,77,89,79
51436,Daniel,90,86,100,90
51437,Brian,85,93,85,91
51438,Jessica,78,81,94,64
51439,Kathryn,74,90,90,80
51440,Jeremy,83,89,95,70
51441,Michael,87,96,79,79
51442,Olivia,90,77,84,70
51443,Emily,73,71,95,63
51444,Jennifer,79,78,100,90
51445,Samantha,62,84,74,74
51446,Anthony,87,78,96,84
51447,Ronald,81,83,79,94
51448,Dana,83,66,94,75
51449,Jonathan,90,50,84,90
51450,Thomas,75,69,97,98
51451,John,94,61,81,64
51452,Richard,91,68,62,82
51453,Peter,96,88,68,95
51454,Chris,85,76,82,85
51455,Michael,71,93,90,89
51456,Joanne,98,90,87,92
51457,James,66,97,82,70
51458,Michael,99,82,69,84
51459,Nicole,71,70,87,62
51460,Ruth,74,76,81,69
51461,Katelyn,93,60,71,63
51462,Allison,89,90,99,91
51463,Zachary,66,53,85,84
51464,Gregory,80,96,79,95
51465,Jacob,97,93,67,85
51466,Mark,87,86,87,91
51467,Jennifer,77,87,83,81
51468,Kimberly,99,93,90,79
51469,Nicole,89,75,65,100
51470,Peter,86,79,69,60
51471,Christine,82,86,91,68
51472,Christine,79,100,75,85
51473,Mark,89,70,92,100
51474,Joan,77,73,67,67
51475,Shelby,95,79,85,73
51476,Joshua,63,54,57,51
51477,Cynthia,98,85,95,92
51478,Kevin,76,81,69,87
51479,Jessica,40,81,54,70
51480,Timothy,89,84,84,100
51481,Samantha,86,75,97,93
51482,Michelle,99,77,60,99
51483,Stephanie,67,61,61,82
51484,Philip,43,87,81,61
51485,David,40,97,92,93
51486,Megan,65,93,67,73
51487,Thomas,96,92,64,54
51488,Brenda,96,92,80,61
51489,Daniel,90,84,90,81
51490,Stephanie,85,57,77,81
51491,Rachel,92,96,80,98
51492,Oscar,100,82,84,100
51493,Debra,94,63,98,73
51494,Jennifer,85,76,94,89
51495,Jeffrey,80,84,82,69
51496,Cory,99,61,91,73
51497,David,70,91,81,61
51498,Jeffrey,62,72,78,96
51499,Stacey,94,97,73,79
51500,Beth,79,93,100,83
51501,Lisa,47,75,53,60
51502,Sarah,100,73,70,71
51503,Frederick,90,69,75,98
51504,Cynthia,63,94,65,98
51505,Samantha,78,76,93,88
51506,Destiny,95,94,69,73
51507,Jessica,88,92,66,100
51508,Mark,87,86,95,92
51509,Maureen,89,100,81,62
51510,Jennifer,89,65,82,77
51511,Jennifer,90,100,89,69
51512,Laura,99,75,71,90
51513,David,91,75,77,95
51514,Diana,75,99,60,90
51515,Hayley,60,93,99,81
51516,Melissa,90,64,79,66
51517,Kimberly,93,74,80,79
51518,Andrew,93,74,96,69
51519,Mary,92,74,90,87
51520,Mindy,86,60,91,82
51521,John,64,69,85,99
51522,Amanda,91,87,84,91
51523,Kevin,76,66,96,86
51524,Chad,72,67,65,76
51525,Stephanie,63,86,72,72
51526,Peter,94,61,72,70
51527,Kayla,70,75,59,91
51528,Stephanie,83,69,66,95
51529,Nancy,50,61,50,96
51530,Eduardo,99,89,96,98
51531,Thomas,76,85,62,65
51532,Craig,71,66,52,99
51533,Michael,60,78,96,93
51534,Valerie,87,74,81,65
51535,Brian,93,84,65,56
51536,Renee,87,87,69,71
51537,Kaitlyn,93,68,61,78
51538,Jesse,96,64,91,69
51539,Kimberly,62,73,74,72
51540,Matthew,50,80,100,81
51541,Stephanie,71,68,77,73
51542,Jose,99,88,88,90
51543,Steve,100,67,100,60
51544,Justin,77,59,60,98
51545,Robert,88,73,86,75
51546,Gabriella,88,99,64,79
51547,William,99,88,97,97
51548,Nicholas,50,88,58,78
51549,Heidi,69,93,62,99
51550,Cassandra,89,86,96,92
51551,Robert,93,97,77,70
51552,Natalie,96,83,67,86
51553,Melissa,92,98,93,60
51554,Joshua,99,72,65,66
51555,Carlos,86,59,81,55
51556,Keith,91,92,95,90
51557,Kevin,95,91,74,61
51558,Shane,61,94,87,74
51559,Mark,65,89,70,71
51560,Anna,94,97,97,75
51561,Catherine,94,68,89,90
51562,Brian,56,67,87,97
51563,Michael,89,63,88,73
51564,Robert,65,70,100,66
51565,Anthony,91,96,63,81
51566,Meghan,88,100,71,85
51567,Crystal,49,51,57,80
51568,Brian,73,94,74,72
51569,Eric,94,94,74,66
51570,Holly,84,61,59,76
51571,Paul,97,91,91,61
51572,Katherine,82,84,69,66
51573,Paula,96,97,98,98
51574,Aaron,44,98,53,68
51575,Jonathan,97,64,90,69
51576,Christina,77,93,65,68
51577,Anita,89,99,96,72
51578,Madeline,86,92,65,81
51579,Luis,73,71,84,96
51580,Laura,61,75,95,62
51581,William,81,90,75,83
51582,Kristin,90,99,94,91
51583,Aaron,88,60,87,95
51584,Danny,86,92,84,82
51585,Julie,78,75,82,91
51586,Jerry,73,90,70,80
51587,Jason,98,82,91,93
51588,Zachary,81,79,100,88
51589,Donna,73,87,72,98
51590,Austin,84,95,87,100
51591,Leslie,81,90,82,80
51592,Derrick,100,77,90,83
51593,Kelsey,83,50,59,77
51594,Rhonda,87,75,90,82
51595,Isaac,96,94,60,62
51596,David,98,76,69,75
51597,Amanda,83,66,97,95
51598,Cynthia,86,59,83,81
51599,Katherine,82,67,88,62
51600,Joseph,82,98,78,63
51601,Jill,100,71,70,86
51602,Amy,100,80,88,81
51603,Eric,83,93,75,55
51604,Tamara,93,92,71,89
51605,Maria,86,86,100,86
51606,Jillian,50,78,67,95
51607,Melissa,78,68,56,50
51608,Tina,91,69,82,87
51609,Rhonda,73,100,78,77
51610,Heidi,99,66,81,69
51611,Joshua,88,82,99,65
51612,Laura,100,82,85,68
51613,Evan,100,62,84,66
51614,Cynthia,99,61,76,95
51615,Bobby,81,99,85,72
51616,Justin,90,86,98,97
51617,Kayla,67,88,89,90
51618,Justin,68,91,78,63
51619,Christian,93,90,93,89
51620,Todd,94,95,80,60
51621,Victoria,88,96,74,90
51622,Madeline,75,93,66,63
51623,Christopher,99,89,87,90
51624,Christopher,93,64,86,82
51625,Karen,73,95,78,79
51626,Monica,64,61,76,100
51627,Gary,76,87,98,88
51628,Ann,91,93,82,81
51629,Jessica,70,98,51,51
51630,Lauren,90,92,95,85
51631,Alexander,93,83,61,95
51632,Thomas,61,99,66,99
51633,Jonathan,51,69,85,61
51634,Robin,91,72,69,88
51635,Anthony,96,64,76,97
51636,Ashley,93,75,84,66
51637,Jennifer,70,96,60,87
51638,James,90,90,93,87
51639,David,69,78,80,60
51640,Stephanie,89,90,72,98
51641,Garrett,86,99,90,61
51642,Erica,80,61,89,98
51643,Lisa,93,77,85,95
51644,Cheryl,87,91,86,96
51645,Stephen,86,88,96,86
51646,Natalie,87,80,97,98
51647,Anthony,96,83,97,100
51648,Deanna,90,89,70,90
51649,Lisa,89,65,65,91
51650,Stephanie,98,62,75,72
51651,Amy,99,100,87,96
51652,Beverly,99,65,100,93
51653,Richard,55,81,72,100
51654,Kevin,86,87,64,74
51655,Emily,89,65,60,70
51656,Lori,94,97,90,93
51657,Robert,85,61,100,75
51658,Eric,78,70,90,68
51659,Rachael,75,67,64,80
51660,Kenneth,82,61,89,88
51661,Thomas,41,53,64,62
51662,Elizabeth,44,79,83,50
51663,Matthew,81,94,61,86
51664,Kendra,77,90,74,65
51665,Daniel,97,97,70,94
51666,Cody,66,83,79,65
51667,Nicholas,91,96,96,90
51668,Emma,76,84,95,66
51669,David,97,93,60,90
51670,Charlotte,83,94,93,62
51671,Luis,98,83,93,73
51672,Matthew,91,88,88,91
51673,Jennifer,82,84,93,89
51674,Christopher,77,86,62,85
51675,Tara,95,98,76,61
51676,Jason,80,76,71,62
51677,David,89,79,97,61
51678,Patricia,69,87,91,82
51679,Alexis,76,72,58,66
51680,Scott,85,97,95,97
51681,Kyle,79,100,72,89
51682,Nancy,85,76,63,62
51683,Andre,78,69,87,93
51684,Christine,62,91,86,88
51685,William,93,86,61,71
51686,Tammy,94,76,100,60
51687,Kimberly,95,83,94,83
51688,Sheena,81,67,93,65
51689,Robert,87,100,60,99
51690,Julie,55,86,54,78
51691,Barry,77,71,68,53
51692,Dennis,82,79,60,80
51693,Angel,81,97,88,81
51694,Ronald,99,70,86,61
51695,Dustin,87,77,64,84
51696,Jennifer,94,62,100,87
51697,Mark,98,92,91,89
51698,Laura,97,89,76,61
51699,Nicole,83,81,70,90
51700,Ricky,92,92,92,66
51701,Whitney,100,74,80,84
51702,Catherine,86,69,79,85
51703,Joel,48,80,73,67
51704,Daisy,69,56,71,84
51705,Deborah,73,84,97,64
51706,David,82,81,78,95
51707,Rebecca,90,96,89,88
51708,Mitchell,85,66,61,85
51709,James,82,73,64,95
51710,Justin,80,61,96,89
51711,Brenda,41,53,98,67
51712,Jesse,99,93,88,92
51713,Jon,95,95,92,61
51714,Samantha,76,69,100,88
51715,Lindsay,91,92,81,98
51716,John,98,75,69,65
51717,Isaiah,90,71,93,73
51718,Brian,85,68,73,94
51719,Joshua,100,97,94,87
51720,Christopher,77,81,80,95
51721,Kimberly,92,98,60,74
51722,Colleen,53,87,60,94
51723,Mark,79,74,78,97
51724,Teresa,85,89,72,80
51725,Laura,99,85,60,81
51726,Lisa,99,91,73,77
51727,Drew,65,68,74,50
51728,Kimberly,94,83,72,63
51729,Carla,73,52,89,85
51730,Keith,85,76,61,93
51731,Eric,87,82,74,77
51732,Juan,77,58,90,72
51733,Kyle,85,60,92,92
51734,Duane,91,69,90,76
51735,Marissa,86,96,83,78
51736,Shane,78,80,72,65
51737,Eric,71,92,92,96
51738,Kevin,72,85,92,83
51739,Thomas,88,92,88,100
51740,Toni,68,100,94,69
51741,Caitlin,81,75,94,93
51742,Justin,92,69,92,91
51743,Joseph,84,64,82,81
51744,Dawn,89,60,82,90
51745,David,94,66,84,92
51746,Bonnie,64,89,91,99
51747,Michael,81,88,85,90
51748,Molly,80,93,89,79
51749,Dana,75,65,66,79
51750,Patricia,87,90,98,90
51751,Maria,58,50,73,54
51752,Anthony,60,90,87,91
51753,David,91,70,88,68
51754,Amanda,95,97,89,97
51755,William,70,100,92,73
51756,Sydney,76,100,94,81
51757,Donald,79,65,78,65
51758,Anthony,92,96,92,63
51759,Christina,89,73,71,97
51760,Misty,85,95,77,71
51761,Shannon,92,66,88,91
51762,Jennifer,87,63,79,81
51763,Michael,77,77,97,66
51764,James,73,56,59,62
51765,Erin,91,85,81,93
51766,Nicole,76,96,89,83
51767,Jacob,86,70,94,96
51768,Morgan,81,77,88,92
51769,Amber,98,88,88,89
51770,Tyler,88,67,96,70
51771,Daniel,85,83,94,100
51772,Joseph,90,89,96,94
51773,Jessica,97,83,93,67
51774,Deborah,78,84,71,93
51775,Julie,53,98,90,81
51776,Bryan,77,53,92,98
51777,Chad,97,88,94,75
51778,Andrew,88,100,58,59
51779,Brian,98,67,80,68
51780,Jessica,92,78,78,85
51781,Thomas,92,92,74,96
51782,Kimberly,86,99,87,88
51783,Jamie,91,69,97,76
51784,Kristen,92,75,100,78
51785,Jonathan,82,75,93,67
51786,Renee,99,81,92,86
51787,Tony,95,90,65,84
51788,Thomas,100,93,99,65
51789,Debra,79,86,84,84
51790,Richard,80,95,96,96
