30896,Ryan,81,90,71,97
30897,Brenda,62,69,99,95
30898,Chad,95,92,89,64
30899,Natasha,64,62,51,85
30900,Pamela,96,67,88,82
30901,Cynthia,40,58,57,68
30902,Robert,87,80,84,65
30903,Kevin,74,95,82,61
30904,Eileen,51,56,64,85
30905,Robert,57,74,98,93
30906,Alicia,84,54,52,52
30907,Jessica,84,83,71,98
30908,Ruben,100,84,73,96
30909,Megan,90,91,88,95
30910,Jennifer,97,77,66,93
30911,Carl,77,93,69,75
30912,Valerie,82,61,79,84
30913,Laura,89,68,83,88
30914,Heidi,43,83,58,89
30915,Regina,86,85,66,94
30916,Lee,92,74,95,97
30917,Noah,71,70,60,84
30918,Dorothy,92,81,71,97
30919,Michael,77,92,65,62
30920,Matthew,90,62,87,63
30921,John,91,85,98,96
30922,Shelly,88,72,96,97
30923,Ann,98,73,85,78
30924,David,87,60,67,88
30925,Nicole,66,64,82,82
30926,Amanda,83,98,51,72
30927,Charles,40,94,90,68
30928,Teresa,43,90,78,63
30929,Luis,100,97,74,74
30930,Timothy,93,70,74,78
30931,Michael,98,86,82,72
30932,Rachel,90,95,73,81
30933,Thomas,90,77,86,91
30934,Tiffany,68,67,65,68
30935,Jessica,91,60,98,77
30936,Maurice,87,74,92,67
30937,William,91,90,88,92
30938,Harry,98,72,87,74
30939,Gary,85,74,79,82
30940,Maria,40,97,71,70
30941,Jason,76,75,76,67
30942,Patrick,89,76,84,93
30943,Alexandra,76,73,74,73
30944,Jennifer,91,61,100,88
30945,Daniel,55,58,96,88
30946,Catherine,93,88,76,73
30947,Amanda,84,68,60,86
30948,Emma,62,65,98,52
30949,Bradley,80,81,75,72
30950,Danielle,93,84,85,94
30951,Anna,92,82,63,61
30952,Megan,87,89,91,89
30953,Melissa,83,69,93,60
30954,Richard,95,75,87,67
30955,Victor,79,65,92,67
30956,Madison,87,68,84,92
30957,Connor,94,92,76,74
30958,Hunter,82,77,95,81
30959,Shannon,90,98,89,78
30960,Samantha,100,68,62,76
30961,Justin,98,85,75,66
30962,Hunter,80,84,94,63
30963,Shelia,89,91,96,100
30964,Laura,96,67,74,90
30965,Ashley,94,82,80,80
30966,Beth,64,65,97,96
30967,Ray,89,89,100,96
30968,Jennifer,97,78,99,88
30969,Daniel,91,97,87,93
30970,Andrew,96,98,99,65
30971,Scott,81,68,97,86
30972,Jennifer,87,89,61,66
30973,Suzanne,67,56,77,93
30974,Melissa,100,95,60,89
30975,Erik,88,74,60,60
30976,Pamela,86,64,100,76
30977,Amanda,85,87,90,88
30978,Gregory,93,95,80,88
30979,Annette,80,66,77,81
30980,Tamara,56,67,57,79
30981,John,87,62,84,96
30982,Justin,97,85,96,61
30983,Daniel,86,67,98,86
30984,Angelica,97,85,81,71
30985,Lance,91,94,97,97
30986,Katherine,86,64,96,84
30987,Corey,90,97,54,59
30988,Laura,95,87,87,84
30989,Arthur,90,100,76,76
30990,Victoria,66,68,87,70
30991,David,81,92,72,91
30992,Charles,85,99,86,69
30993,Oscar,94,90,95,85
30994,Sarah,81,71,83,63
30995,Eric,97,87,95,67
30996,Patrick,100,79,72,98
30997,Susan,54,64,72,80
30998,Brett,97,87,70,74
30999,Dennis,65,83,67,84
31000,Brandon,53,51,57,72
31001,Nicole,82,74,80,88
31002,Rachel,93,90,79,54
31003,Tyler,93,90,73,94
31004,Maureen,91,95,88,89
31005,Pamela,99,91,85,100
31006,Jeffery,87,63,81,85
31007,Austin,83,79,91,62
31008,Jacqueline,59,73,90,74
31009,Joanna,74,68,71,60
31010,Brian,81,98,71,92
31011,Dean,80,92,85,81
31012,Denise,89,66,72,77
31013,Brendan,65,78,82,65
31014,Jackson,94,61,60,77
31015,Craig,93,70,80,67
31016,Joseph,90,69,91,84
31017,Sarah,67,60,87,73
31018,Steven,81,91,73,72
31019,Robert,95,71,88,96
31020,Michael,67,50,93,86
31021,Walter,83,69,99,88
31022,Sarah,87,96,67,64
31023,Jacob,82,71,84,68
31024,Mary,97,87,65,90
31025,Jesse,88,67,77,89
31026,Jordan,91,94,81,61
31027,Latoya,77,60,83,65
31028,Jill,94,65,96,77
31029,Aaron,100,82,91,82
31030,April,96,75,79,72
31031,Theodore,75,64,76,65
31032,John,94,84,85,63
31033,Joseph,89,100,89,65
31034,Matthew,100,80,74,87
31035,Linda,94,97,61,67
31036,Samantha,78,78,100,87
31037,Michael,65,71,88,57
31038,Sarah,68,81,72,76
31039,Derrick,93,78,98,76
31040,Donna,100,64,95,83
31041,Natasha,85,99,64,78
31042,David,80,93,82,89
31043,Christopher,97,80,60,98
31044,Martin,85,90,100,84
31045,Katherine,87,76,87,98
31046,Harold,79,70,82,63
31047,Michael,87,86,73,88
31048,Nichole,72,88,62,60
31049,Wendy,89,99,93,99
31050,Chelsea,62,88,87,90
31051,Jeffrey,93,84,86,82
31052,Katelyn,75,97,97,83
31053,Anne,75,66,61,69
31054,Rebecca,88,93,92,70
31055,Ashley,86,95,95,72
31056,Lacey,86,98,97,75
31057,Angela,99,95,88,68
31058,Maria,95,85,76,96
31059,Rebecca,92,72,61,93
31060,Amanda,88,91,96,99
31061,Patrick,92,60,76,61
31062,Janet,70,70,75,83
31063,James,85,90,98,92
31064,Richard,79,78,69,80
31065,Donald,60,88,75,94
31066,Kenneth,63,86,89,87
31067,Kenneth,99,77,82,60
31068,Natasha,93,61,71,82
31069,David,63,72,92,82
31070,Melissa,81,86,84,78
31071,Cindy,60,61,66,82
31072,Nancy,68,50,68,53
31073,Matthew,89,97,65,75
31074,Grant,86,87,89,91
31075,David,71,96,83,76
31076,Sheryl,72,69,58,79
31077,Ross,74,67,90,69
31078,Robert,99,84,75,81
31079,Dean,99,78,74,95
31080,Jaime,88,71,82,98
31081,Regina,65,72,77,89
31082,Margaret,90,99,87,81
31083,Kyle,91,88,79,60
31084,Trevor,86,92,66,66
31085,Nathaniel,86,84,98,67
31086,Gabriela,92,91,85,94
31087,Debra,90,97,64,64
31088,Kimberly,98,69,61,62
31089,William,72,93,68,62
31090,Brandon,77,93,83,84
31091,John,75,52,84,70
31092,George,94,82,83,76
31093,Kenneth,75,88,71,62
31094,Jodi,91,91,66,97
31095,Jordan,75,64,100,63
31096,Tristan,93,79,86,72
31097,Sharon,86,81,80,85
31098,Steven,92,61,96,79
31099,Douglas,90,91,61,72
31100,Sabrina,92,78,96,91
31101,Corey,90,88,71,96
31102,Jennifer,78,92,77,100
31103,John,82,58,58,91
31104,Rachel,86,62,81,63
31105,Jose,83,63,93,94
31106,Michelle,69,85,70,79
31107,Thomas,83,81,96,96
31108,Charles,84,63,98,70
31109,Jonathan,89,71,77,88
31110,Diana,77,99,73,83
31111,Jonathan,94,88,98,64
31112,Nicole,93,64,81,74
31113,Rebecca,92,88,90,94
31114,Daniel,73,87,92,99
31115,Jillian,90,87,100,98
31116,Samantha,87,58,85,82
31117,Dylan,88,74,99,72
31118,Brittany,88,99,71,85
31119,Melissa,96,87,64,88
31120,Robin,89,96,85,91
31121,Veronica,58,77,69,83
31122,Daniel,95,98,97,94
31123,Mallory,76,69,86,72
31124,Stephen,87,89,91,76
31125,Andrew,60,65,86,66
31126,David,70,61,83,52
31127,Paul,90,86,99,94
31128,Brittany,75,96,61,73
31129,Emma,96,100,96,87
31130,Matthew,88,98,81,61
31131,Brett,99,60,87,94
31132,Lisa,86,99,64,88
31133,Stephanie,96,61,85,87
31134,Rebecca,87,99,70,81
31135,Andrew,89,90,96,97
31136,Julia,77,98,67,67
31137,Amber,57,71,51,59
31138,Nicole,88,93,91,92
31139,Sarah,56,75,78,82
31140,Laura,94,79,64,79
31141,Katherine,57,71,76,59
31142,Catherine,81,86,68,65
31143,Tammy,96,83,64,84
31144,Kathryn,97,66,76,80
31145,Michael,86,76,92,86
31146,Brian,94,74,95,82
31147,Maria,88,83,94,80
31148,Ronnie,84,74,74,67
31149,Daniel,85,82,88,62
31150,Brandon,78,89,95,71
31151,David,86,66,77,74
31152,Desiree,99,98,80,83
31153,Jessica,67,64,99,84
31154,Scott,84,94,60,83
31155,Cassandra,72,62,96,95
31156,Miguel,74,88,99,92
31157,Brittany,74,74,83,52
31158,Robert,91,92,64,69
31159,Jennifer,77,66,94,77
31160,Rebecca,87,90,91,60
31161,Jessica,60,70,61,63
31162,Jeremy,92,84,86,80
31163,Angel,71,89,63,50
31164,Rebecca,62,100,91,75
31165,Frank,100,85,81,91
31166,Thomas,94,65,100,77
31167,Crystal,98,80,66,94
31168,Nicholas,94,81,88,81
31169,Arthur,92,69,93,67
31170,Corey,50,87,93,84
31171,Angel,99,98,94,96
31172,Tina,70,68,89,60
31173,Rebecca,92,93,86,61
31174,Terry,82,70,86,66
31175,Tyler,83,73,82,62
31176,Derrick,84,85,64,74
31177,Mark,60,71,91,83
31178,Scott,67,60,99,60
31179,Melissa,96,92,93,91
31180,Nicole,97,63,61,77
31181,Brent,89,62,79,60
31182,Victor,68,95,62,65
31183,Kenneth,82,85,94,75
31184,Lisa,85,78,99,81
31185,Nancy,86,66,84,86
31186,Gabriel,87,86,89,94
31187,Andrea,98,81,58,78
31188,Jessica,91,94,75,86
31189,Hector,100,90,89,91
31190,Michelle,50,60,70,75
31191,Adam,75,92,70,62
31192,Kelly,86,62,81,63
31193,Anthony,80,66,67,72
31194,Randall,56,66,92,74
31195,Ryan,91,72,85,78
31196,Rick,94,65,90,79
31197,Frank,81,82,99,86
31198,Alan,94,82,91,94
31199,Lauren,99,89,93,87
31200,Katherine,88,83,62,88
31201,Ashley,79,74,68,82
31202,Charles,49,85,70,90
31203,Brooke,97,99,67,87
31204,Ronald,96,70,82,71
31205,Emma,89,71,75,65
31206,Nancy,94,90,77,65
31207,Sean,62,73,95,68
31208,Heather,68,94,92,77
31209,Kimberly,58,66,99,98
31210,Tracy,92,77,75,84
31211,Brenda,90,78,86,83
31212,Sarah,84,67,89,96
31213,Jennifer,81,85,50,53
31214,Allison,87,89,94,82
31215,Jessica,88,75,83,74
31216,Carol,76,83,100,96
31217,George,60,66,65,90
31218,Michelle,85,64,98,68
31219,Linda,73,88,57,93
31220,Larry,99,81,80,89
31221,Charles,95,57,77,81
31222,Matthew,92,90,92,78
31223,Ronald,100,94,76,60
31224,Kimberly,89,67,98,94
31225,Jill,94,66,68,94
31226,David,89,64,78,85
31227,Brittany,74,79,82,51
31228,Holly,95,82,70,81
31229,Justin,93,74,98,100
31230,Joan,94,91,98,94
31231,Loretta,85,80,84,96
31232,Toni,94,98,74,94
31233,Jaime,95,88,85,66
31234,Jacqueline,97,82,100,69
31235,Brian,100,83,67,77
31236,John,99,65,97,89
31237,Heather,97,67,79,76
31238,Dawn,53,98,66,80
31239,Christie,99,85,98,91
31240,Traci,99,89,88,94
31241,Robert,79,83,78,89
31242,Christopher,94,95,75,73
31243,Phillip,97,73,92,64
31244,Matthew,87,70,65,64
31245,Jesse,82,82,87,92
31246,Donna,94,98,96,88
31247,Timothy,99,85,97,72
31248,Amy,68,83,74,87
31249,Susan,67,82,81,83
31250,David,92,65,81,79
31251,Terri,69,77,82,93
31252,Eric,92,98,61,99
31253,Betty,90,64,90,75
31254,Albert,91,92,73,97
31255,Katrina,65,67,91,81
31256,Samantha,98,80,70,60
31257,Kathleen,70,89,78,87
31258,Melissa,97,97,90,69
31259,Mark,80,71,89,81
31260,Derek,70,75,79,77
31261,Ryan,96,79,92,85
31262,Charles,99,62,65,67
31263,Amanda,76,72,97,65
31264,Emily,86,68,98,87
31265,John,98,100,100,81
31266,Kevin,88,74,88,92
31267,Joseph,89,65,71,96
31268,Jessica,88,100,89,87
31269,Shannon,78,73,89,86
31270,Kenneth,87,85,96,98
31271,Margaret,90,76,64,88
31272,Ryan,88,67,90,89
31273,Sharon,99,72,90,83
31274,Shawn,41,99,84,63
31275,Stephanie,98,90,70,97
31276,Hayley,91,66,91,62
31277,Rachel,68,72,92,51
31278,Danielle,79,100,79,60
31279,Autumn,77,66,61,98
31280,Jennifer,89,100,90,81
31281,Sean,94,69,80,66
31282,Ryan,80,85,85,60
31283,Robert,79,88,97,94
31284,Stephanie,92,65,88,78
31285,Kristen,85,62,92,89
31286,Jaime,75,83,66,70
31287,Marcus,88,65,75,73
31288,Lucas,93,89,88,86
31289,Aaron,86,93,91,64
31290,Todd,62,91,92,61
31291,Denise,82,74,80,60
31292,Susan,83,94,77,97
31293,Tyler,98,75,62,64
31294,Rebecca,84,74,90,99
31295,Alexandria,91,75,82,68
31296,Danny,83,81,96,62
31297,Amanda,83,63,84,82
31298,Scott,90,72,62,84
31299,Jesus,81,92,97,73
31300,April,89,67,87,61
31301,Christopher,97,65,96,92
31302,Mario,97,88,88,79
31303,Cody,100,89,98,81
31304,Candace,98,63,82,61
31305,Robert,97,98,83,87
31306,Erica,78,80,73,91
31307,Elizabeth,100,92,67,89
31308,Jennifer,92,77,89,97
31309,David,81,95,84,85
31310,Lori,98,67,74,94
31311,Martin,62,74,98,97
31312,Stacy,95,88,85,86
31313,Timothy,87,90,80,88
31314,Susan,85,85,67,91
31315,Nicole,96,72,66,80
31316,Courtney,83,63,66,67
31317,Gregory,89,92,88,99
31318,Dakota,90,73,98,72
31319,Robin,99,72,74,88
31320,Edward,62,67,96,67
31321,Julie,42,79,79,59
31322,Maureen,46,52,87,80
31323,Jeffrey,92,63,100,97
31324,Christina,94,89,96,98
31325,Samuel,89,99,89,71
31326,Carlos,90,100,98,95
31327,Roberto,69,81,83,68
31328,Jennifer,40,51,67,63
31329,Anthony,42,92,60,54
31330,Aimee,82,91,69,61
31331,Angela,82,93,67,79
31332,John,76,80,93,74
31333,Julie,80,62,66,88
31334,Bryan,87,90,92,62
31335,Katie,91,98,60,88
31336,Kathleen,100,94,94,87
31337,Carolyn,56,60,88,96
31338,Derrick,84,86,96,95
31339,Calvin,86,86,64,61
31340,Margaret,79,67,72,50
31341,Heather,99,78,61,64
31342,Kimberly,95,79,95,62
31343,Gina,65,67,90,99
31344,Jeremy,85,90,61,94
31345,Patricia,99,82,81,98
31346,Connie,88,62,65,98
31347,Pamela,100,87,88,100
31348,Rachel,62,63,94,74
31349,Sean,84,75,61,87
31350,Natalie,60,61,71,60
31351,Kevin,96,76,74,92
31352,Beth,58,81,100,97
31353,Kathryn,90,67,73,82
31354,Aaron,75,80,65,80
31355,Angela,76,82,74,79
31356,Lauren,81,100,64,61
31357,Alyssa,73,98,72,100
31358,Lisa,60,64,84,64
31359,Nicole,89,100,72,73
31360,William,91,98,93,93
31361,Christopher,85,72,80,85
31362,David,81,84,69,99
31363,Stephanie,67,63,65,95
31364,Joseph,86,71,86,93
31365,Christina,94,85,78,66
31366,Thomas,83,96,72,81
31367,Jorge,98,77,91,88
31368,Jasmin,46,63,60,61
31369,Vincent,95,92,73,94
31370,Richard,88,68,81,68
31371,Jesse,90,73,78,72
31372,James,100,60,87,60
31373,Charles,76,76,92,86
31374,Jeremiah,73,73,81,78
31375,Debra,96,95,67,88
31376,Eric,85,87,99,65
31377,John,91,93,62,63
31378,Hector,61,85,92,62
31379,Andres,79,69,78,78
31380,Shelley,99,75,79,87
31381,Robin,81,64,81,92
31382,Julie,91,87,71,98
31383,Cynthia,91,84,95,97
31384,Thomas,100,79,77,61
31385,Patricia,60,69,80,87
31386,Bryan,90,95,68,75
31387,Steven,94,88,78,99
31388,Deborah,90,79,64,93
31389,Laura,78,89,83,80
31390,Bradley,40,73,88,95
31391,Angela,97,84,70,90
31392,Samuel,84,98,71,62
31393,Catherine,64,66,56,59
31394,Joseph,89,88,86,77
31395,Bradley,99,93,98,74
31396,Tony,85,96,98,85
31397,Drew,89,78,89,91
31398,Gwendolyn,97,92,64,93
31399,Nathan,86,100,86,96
31400,Krista,72,86,69,81
31401,Jeremy,63,78,97,67
31402,Nicholas,99,78,92,65
31403,Jennifer,81,85,64,61
31404,Connor,72,80,84,91
31405,Christine,94,98,65,98
31406,Rebecca,58,71,73,65
31407,Kyle,61,86,78,80
31408,Stacy,89,76,100,100
31409,Taylor,96,58,65,62
31410,Julie,96,73,80,99
31411,John,60,88,75,86
31412,William,93,65,81,94
31413,Joseph,93,63,69,97
31414,Christina,58,65,72,98
31415,Laura,73,85,84,88
31416,Kevin,93,51,58,70
31417,Kayla,92,66,77,96
31418,Jason,99,99,69,92
31419,Mary,99,96,99,91
31420,Suzanne,73,70,80,74
31421,Misty,87,91,92,66
31422,Paul,86,78,81,87
31423,Jordan,89,93,71,84
31424,Roger,96,64,85,86
31425,Patricia,90,73,71,68
31426,Amanda,98,65,66,87
31427,Michael,85,87,85,69
31428,Melissa,85,96,100,75
31429,Kathryn,89,94,92,98
31430,Javier,93,97,93,66
31431,Angela,96,91,95,88
31432,Christine,84,64,98,100
31433,Calvin,76,97,99,83
31434,Jennifer,80,78,71,69
31435,Jennifer,63,77,89,79
31436,Daniel,90,86,100,90
31437,Brian,85,93,85,91
31438,Jessica,78,81,94,64
31439,Kathryn,74,90,90,80
31440,Jeremy,83,89,95,70
31441,Michael,87,96,79,79
31442,Olivia,90,77,84,70
31443,Emily,73,71,95,63
31444,Jennifer,79,78,100,90
31445,Samantha,62,84,74,74
31446,Anthony,87,78,96,84
31447,Ronald,81,83,79,94
31448,Dana,83,66,94,75
31449,Jonathan,90,50,84,90
31450,Thomas,75,69,97,98
31451,John,94,61,81,64
31452,Richard,91,68,62,82
31453,Peter,96,88,68,95
31454,Chris,85,76,82,85
31455,Michael,71,93,90,89
31456,Joanne,98,90,87,92
31457,James,66,97,82,70
31458,Michael,99,82,69,84
31459,Nicole,71,70,87,62
31460,Ruth,74,76,81,69
31461,Katelyn,93,60,71,63
31462,Allison,89,90,99,91
31463,Zachary,66,53,85,84
31464,Gregory,80,96,79,95
31465,Jacob,97,93,67,85
31466,Mark,87,86,87,91
31467,Jennifer,77,87,83,81
31468,Kimberly,99,93,90,79
31469,Nicole,89,75,65,100
31470,Peter,86,79,69,60
31471,Christine,82,86,91,68
31472,Christine,79,100,75,85
31473,Mark,89,70,92,100
31474,Joan,77,73,67,67
31475,Shelby,95,79,85,73
31476,Joshua,63,54,57,51
31477,Cynthia,98,85,95,92
31478,Kevin,76,81,69,87
31479,Jessica,40,81,54,70
31480,Timothy,89,84,84,100
31481,Samantha,86,75,97,93
31482,Michelle,99,77,60,99
31483,Stephanie,67,61,61,82
31484,Philip,43,87,81,61
31485,David,40,97,92,93
31486,Megan,65,93,67,73
31487,Thomas,96,92,64,54
31488,Brenda,96,92,80,61
31489,Daniel,90,84,90,81
31490,Stephanie,85,57,77,81
31491,Rachel,92,96,80,98
31492,Oscar,100,82,84,100
31493,Debra,94,63,98,73
31494,Jennifer,85,76,94,89
31495,Jeffrey,80,84,82,69
31496,Cory,99,61,91,73
31497,David,70,91,81,61
31498,Jeffrey,62,72,78,96
31499,Stacey,94,97,73,79
31500,Beth,79,93,100,83
31501,Lisa,47,75,53,60
31502,Sarah,100,73,70,71
31503,Frederick,90,69,75,98
31504,Cynthia,63,94,65,98
31505,Samantha,78,76,93,88
31506,Destiny,95,94,69,73
31507,Jessica,88,92,66,100
31508,Mark,87,86,95,92
31509,Maureen,89,100,81,62
31510,Jennifer,89,65,82,77
31511,Jennifer,90,100,89,69
31512,Laura,99,75,71,90
31513,David,91,75,77,95
31514,Diana,75,99,60,90
31515,Hayley,60,93,99,81
31516,Melissa,90,64,79,66
31517,Kimberly,93,74,80,79
31518,Andrew,93,74,96,69
31519,Mary,92,74,90,87
31520,Mindy,86,60,91,82
31521,John,64,69,85,99
31522,Amanda,91,87,84,91
31523,Kevin,76,66,96,86
31524,Chad,72,67,65,76
31525,Stephanie,63,86,72,72
31526,Peter,94,61,72,70
31527,Kayla,70,75,59,91
31528,Stephanie,83,69,66,95
31529,Nancy,50,61,50,96
31530,Eduardo,99,89,96,98
31531,Thomas,76,85,62,65
31532,Craig,71,66,52,99
31533,Michael,60,78,96,93
31534,Valerie,87,74,81,65
31535,Brian,93,84,65,56
31536,Renee,87,87,69,71
31537,Kaitlyn,93,68,61,78
31538,Jesse,96,64,91,69
31539,Kimberly,62,73,74,72
31540,Matthew,50,80,100,81
31541,Stephanie,71,68,77,73
31542,Jose,99,88,88,90
31543,Steve,100,67,100,60
31544,Justin,77,59,60,98
31545,Robert,88,73,86,75
31546,Gabriella,88,99,64,79
31547,William,99,88,97,97
31548,Nicholas,50,88,58,78
31549,Heidi,69,93,62,99
31550,Cassandra,89,86,96,92
31551,Robert,93,97,77,70
31552,Natalie,96,83,67,86
31553,Melissa,92,98,93,60
31554,Joshua,99,72,65,66
31555,Carlos,86,59,81,55
31556,Keith,91,92,95,90
31557,Kevin,95,91,74,61
31558,Shane,61,94,87,74
31559,Mark,65,89,70,71
31560,Anna,94,97,97,75
31561,Catherine,94,68,89,90
31562,Brian,56,67,87,97
31563,Michael,89,63,88,73
31564,Robert,65,70,100,66
31565,Anthony,91,96,63,81
31566,Meghan,88,100,71,85
31567,Crystal,49,51,57,80
31568,Brian,73,94,74,72
31569,Eric,94,94,74,66
31570,Holly,84,61,59,76
31571,Paul,97,91,91,61
31572,Katherine,82,84,69,66
31573,Paula,96,97,98,98
31574,Aaron,44,98,53,68
31575,Jonathan,97,64,90,69
31576,Christina,77,93,65,68
31577,Anita,89,99,96,72
31578,Madeline,86,92,65,81
31579,Luis,73,71,84,96
31580,Laura,61,75,95,62
31581,William,81,90,75,83
31582,Kristin,90,99,94,91
31583,Aaron,88,60,87,95
31584,Danny,86,92,84,82
31585,Julie,78,75,82,91
31586,Jerry,73,90,70,80
31587,Jason,98,82,91,93
31588,Zachary,81,79,100,88
31589,Donna,73,87,72,98
31590,Austin,84,95,87,100
31591,Leslie,81,90,82,80
31592,Derrick,100,77,90,83
31593,Kelsey,83,50,59,77
31594,Rhonda,87,75,90,82
31595,Isaac,96,94,60,62
31596,David,98,76,69,75
31597,Amanda,83,66,97,95
31598,Cynthia,86,59,83,81
31599,Katherine,82,67,88,62
31600,Joseph,82,98,78,63
31601,Jill,100,71,70,86
31602,Amy,100,80,88,81
31603,Eric,83,93,75,55
31604,Tamara,93,92,71,89
31605,Maria,86,86,100,86
31606,Jillian,50,78,67,95
31607,Melissa,78,68,56,50
31608,Tina,91,69,82,87
31609,Rhonda,73,100,78,77
31610,Heidi,99,66,81,69
31611,Joshua,88,82,99,65
31612,Laura,100,82,85,68
31613,Evan,100,62,84,66
31614,Cynthia,99,61,76,95
31615,Bobby,81,99,85,72
31616,Justin,90,86,98,97
31617,Kayla,67,88,89,90
31618,Justin,68,91,78,63
31619,Christian,93,90,93,89
31620,Todd,94,95,80,60
31621,Victoria,88,96,74,90
31622,Madeline,75,93,66,63
31623,Christopher,99,89,87,90
31624,Christopher,93,64,86,82
31625,Karen,73,95,78,79
31626,Monica,64,61,76,100
31627,Gary,76,87,98,88
31628,Ann,91,93,82,81
31629,Jessica,70,98,51,51
31630,Lauren,90,92,95,85
31631,Alexander,93,83,61,95
31632,Thomas,61,99,66,99
31633,Jonathan,51,69,85,61
31634,Robin,91,72,69,88
31635,Anthony,96,64,76,97
31636,Ashley,93,75,84,66
31637,Jennifer,70,96,60,87
31638,James,90,90,93,87
31639,David,69,78,80,60
31640,Stephanie,89,90,72,98
31641,Garrett,86,99,90,61
31642,Erica,80,61,89,98
31643,Lisa,93,77,85,95
31644,Cheryl,87,91,86,96
31645,Stephen,86,88,96,86
31646,Natalie,87,80,97,98
31647,Anthony,96,83,97,100
31648,Deanna,90,89,70,90
31649,Lisa,89,65,65,91
31650,Stephanie,98,62,75,72
31651,Amy,99,100,87,96
31652,Beverly,99,65,100,93
31653,Richard,55,81,72,100
31654,Kevin,86,87,64,74
31655,Emily,89,65,60,70
31656,Lori,94,97,90,93
31657,Robert,85,61,100,75
31658,Eric,78,70,90,68
31659,Rachael,75,67,64,80
31660,Kenneth,82,61,89,88
31661,Thomas,41,53,64,62
31662,Elizabeth,44,79,83,50
31663,Matthew,81,94,61,86
31664,Kendra,77,90,74,65
31665,Daniel,97,97,70,94
31666,Cody,66,83,79,65
31667,Nicholas,91,96,96,90
31668,Emma,76,84,95,66
31669,David,97,93,60,90
31670,Charlotte,83,94,93,62
31671,Luis,98,83,93,73
31672,Matthew,91,88,88,91
31673,Jennifer,82,84,93,89
31674,Christopher,77,86,62,85
31675,Tara,95,98,76,61
31676,Jason,80,76,71,62
31677,David,89,79,97,61
31678,Patricia,69,87,91,82
31679,Alexis,76,72,58,66
31680,Scott,85,97,95,97
31681,Kyle,79,100,72,89
31682,Nancy,85,76,63,62
31683,Andre,78,69,87,93
31684,Christine,62,91,86,88
31685,William,93,86,61,71
31686,Tammy,94,76,100,60
31687,Kimberly,95,83,94,83
31688,Sheena,81,67,93,65
31689,Robert,87,100,60,99
31690,Julie,55,86,54,78
31691,Barry,77,71,68,53
31692,Dennis,82,79,60,80
31693,Angel,81,97,88,81
31694,Ronald,99,70,86,61
31695,Dustin,87,77,64,84
31696,Jennifer,94,62,100,87
31697,Mark,98,92,91,89
31698,Laura,97,89,76,61
31699,Nicole,83,81,70,90
31700,Ricky,92,92,92,66
31701,Whitney,100,74,80,84
31702,Catherine,86,69,79,85
31703,Joel,48,80,73,67
31704,Daisy,69,56,71,84
31705,Deborah,73,84,97,64
31706,David,82,81,78,95
31707,Rebecca,90,96,89,88
31708,Mitchell,85,66,61,85
31709,James,82,73,64,95
31710,Justin,80,61,96,89
31711,Brenda,41,53,98,67
31712,Jesse,99,93,88,92
31713,Jon,95,95,92,61
31714,Samantha,76,69,100,88
31715,Lindsay,91,92,81,98
31716,John,98,75,69,65
31717,Isaiah,90,71,93,73
31718,Brian,85,68,73,94
31719,Joshua,100,97,94,87
31720,Christopher,77,81,80,95
31721,Kimberly,92,98,60,74
31722,Colleen,53,87,60,94
31723,Mark,79,74,78,97
31724,Teresa,85,89,72,80
31725,Laura,99,85,60,81
31726,Lisa,99,91,73,77
31727,Drew,65,68,74,50
31728,Kimberly,94,83,72,63
31729,Carla,73,52,89,85
31730,Keith,85,76,61,93
31731,Eric,87,82,74,77
31732,Juan,77,58,90,72
31733,Kyle,85,60,92,92
31734,Duane,91,69,90,76
31735,Marissa,86,96,83,78
31736,Shane,78,80,72,65
31737,Eric,71,92,92,96
31738,Kevin,72,85,92,83
31739,Thomas,88,92,88,100
31740,Toni,68,100,94,69
31741,Caitlin,81,75,94,93
31742,Justin,92,69,92,91
31743,Joseph,84,64,82,81
31744,Dawn,89,60,82,90
31745,David,94,66,84,92
31746,Bonnie,64,89,91,99
31747,Michael,81,88,85,90
31748,Molly,80,93,89,79
31749,Dana,75,65,66,79
31750,Patricia,87,90,98,90
31751,Maria,58,50,73,54
31752,Anthony,60,90,87,91
31753,David,91,70,88,68
31754,Amanda,95,97,89,97
31755,William,70,100,92,73
31756,Sydney,76,100,94,81
31757,Donald,79,65,78,65
31758,Anthony,92,96,92,63
31759,Christina,89,73,71,97
31760,Misty,85,95,77,71
31761,Shannon,92,66,88,91
31762,Jennifer,87,63,79,81
31763,Michael,77,77,97,66
31764,James,73,56,59,62
31765,Erin,91,85,81,93
31766,Nicole,76,96,89,83
31767,Jacob,86,70,94,96
31768,Morgan,81,77,88,92
31769,Amber,98,88,88,89
31770,Tyler,88,67,96,70
31771,Daniel,85,83,94,100
31772,Joseph,90,89,96,94
31773,Jessica,97,83,93,67
31774,Deborah,78,84,71,93
31775,Julie,53,98,90,81
31776,Bryan,77,53,92,98
31777,Chad,97,88,94,75
31778,Andrew,88,100,58,59
31779,Brian,98,67,80,68
31780,Jessica,92,78,78,85
31781,Thomas,92,92,74,96
31782,Kimberly,86,99,87,88
31783,Jamie,91,69,97,76
31784,Kristen,92,75,100,78
31785,Jonathan,82,75,93,67
31786,Renee,99,81,92,86
31787,Tony,95,90,65,84
31788,Thomas,100,93,99,65
31789,Debra,79,86,84,84
31790,Richard,80,95,96,96
